Card Name,Mana Cost,Rarity,J2SJosh Rating,Cast Bucket,Required Colors,Hybrid Colors,Archetype,Archetype Code,Archetype Size,Role In Archetype,Rating Note,Scryfall URL,Image URL
"Samut, Tyrant of Naktamun",{1}{U},Rare,2.0,Mono Blue,U,,Blue/Green,UG,2,Mono,,https://scryfall.com/card/fra/220/samut-tyrant-of-naktamun,https://cards.scryfall.io/normal/front/6/d/6d7d8fa7-ce69-4a8c-9af0-55571393a244.jpg?1789729644
"Samut, Tyrant of Naktamun",{1}{U},Rare,2.0,Mono Blue,U,,White/Blue/Black,WUB,3,Mono,,https://scryfall.com/card/fra/220/samut-tyrant-of-naktamun,https://cards.scryfall.io/normal/front/6/d/6d7d8fa7-ce69-4a8c-9af0-55571393a244.jpg?1789729644
"Samut, Tyrant of Naktamun",{1}{U},Rare,2.0,Mono Blue,U,,White/Blue/Red,WUR,3,Mono,,https://scryfall.com/card/fra/220/samut-tyrant-of-naktamun,https://cards.scryfall.io/normal/front/6/d/6d7d8fa7-ce69-4a8c-9af0-55571393a244.jpg?1789729644
"Samut, Tyrant of Naktamun",{1}{U},Rare,2.0,Mono Blue,U,,White/Blue/Green,WUG,3,Mono,,https://scryfall.com/card/fra/220/samut-tyrant-of-naktamun,https://cards.scryfall.io/normal/front/6/d/6d7d8fa7-ce69-4a8c-9af0-55571393a244.jpg?1789729644
"Samut, Tyrant of Naktamun",{1}{U},Rare,2.0,Mono Blue,U,,Blue/Black/Red,UBR,3,Mono,,https://scryfall.com/card/fra/220/samut-tyrant-of-naktamun,https://cards.scryfall.io/normal/front/6/d/6d7d8fa7-ce69-4a8c-9af0-55571393a244.jpg?1789729644
"Samut, Tyrant of Naktamun",{1}{U},Rare,2.0,Mono Blue,U,,Blue/Black/Green,UBG,3,Mono,,https://scryfall.com/card/fra/220/samut-tyrant-of-naktamun,https://cards.scryfall.io/normal/front/6/d/6d7d8fa7-ce69-4a8c-9af0-55571393a244.jpg?1789729644
"Samut, Tyrant of Naktamun",{1}{U},Rare,2.0,Mono Blue,U,,Blue/Red/Green,URG,3,Mono,,https://scryfall.com/card/fra/220/samut-tyrant-of-naktamun,https://cards.scryfall.io/normal/front/6/d/6d7d8fa7-ce69-4a8c-9af0-55571393a244.jpg?1789729644
"Samut, Tyrant of Naktamun",{1}{U},Rare,2.0,Mono Blue,U,,White/Blue/Black/Red,WUBR,4,Mono,,https://scryfall.com/card/fra/220/samut-tyrant-of-naktamun,https://cards.scryfall.io/normal/front/6/d/6d7d8fa7-ce69-4a8c-9af0-55571393a244.jpg?1789729644
"Samut, Tyrant of Naktamun",{1}{U},Rare,2.0,Mono Blue,U,,White/Blue/Black/Green,WUBG,4,Mono,,https://scryfall.com/card/fra/220/samut-tyrant-of-naktamun,https://cards.scryfall.io/normal/front/6/d/6d7d8fa7-ce69-4a8c-9af0-55571393a244.jpg?1789729644
"Samut, Tyrant of Naktamun",{1}{U},Rare,2.0,Mono Blue,U,,White/Blue/Red/Green,WURG,4,Mono,,https://scryfall.com/card/fra/220/samut-tyrant-of-naktamun,https://cards.scryfall.io/normal/front/6/d/6d7d8fa7-ce69-4a8c-9af0-55571393a244.jpg?1789729644
"Samut, Tyrant of Naktamun",{1}{U},Rare,2.0,Mono Blue,U,,Blue/Black/Red/Green,UBRG,4,Mono,,https://scryfall.com/card/fra/220/samut-tyrant-of-naktamun,https://cards.scryfall.io/normal/front/6/d/6d7d8fa7-ce69-4a8c-9af0-55571393a244.jpg?1789729644
"Samut, Tyrant of Naktamun",{1}{U},Rare,2.0,Mono Blue,U,,White/Blue/Black/Red/Green,WUBRG,5,Mono,,https://scryfall.com/card/fra/220/samut-tyrant-of-naktamun,https://cards.scryfall.io/normal/front/6/d/6d7d8fa7-ce69-4a8c-9af0-55571393a244.jpg?1789729644
"Tetsuko Umezawa, Fugitive",{1}{U},Uncommon,1.5,Mono Blue,U,,Blue,U,1,Mono,,https://scryfall.com/card/fra/221/tetsuko-umezawa-fugitive,https://cards.scryfall.io/normal/front/3/9/3983d71e-3c23-4b36-b331-08e0707d8245.jpg?1789127702
"Tetsuko Umezawa, Fugitive",{1}{U},Uncommon,1.5,Mono Blue,U,,White/Blue,WU,2,Mono,,https://scryfall.com/card/fra/221/tetsuko-umezawa-fugitive,https://cards.scryfall.io/normal/front/3/9/3983d71e-3c23-4b36-b331-08e0707d8245.jpg?1789127702
"Tetsuko Umezawa, Fugitive",{1}{U},Uncommon,1.5,Mono Blue,U,,Blue/Black,UB,2,Mono,,https://scryfall.com/card/fra/221/tetsuko-umezawa-fugitive,https://cards.scryfall.io/normal/front/3/9/3983d71e-3c23-4b36-b331-08e0707d8245.jpg?1789127702
"Tetsuko Umezawa, Fugitive",{1}{U},Uncommon,1.5,Mono Blue,U,,Blue/Red,UR,2,Mono,,https://scryfall.com/card/fra/221/tetsuko-umezawa-fugitive,https://cards.scryfall.io/normal/front/3/9/3983d71e-3c23-4b36-b331-08e0707d8245.jpg?1789127702
"Tetsuko Umezawa, Fugitive",{1}{U},Uncommon,1.5,Mono Blue,U,,Blue/Green,UG,2,Mono,,https://scryfall.com/card/fra/221/tetsuko-umezawa-fugitive,https://cards.scryfall.io/normal/front/3/9/3983d71e-3c23-4b36-b331-08e0707d8245.jpg?1789127702
"Tetsuko Umezawa, Fugitive",{1}{U},Uncommon,1.5,Mono Blue,U,,White/Blue/Black,WUB,3,Mono,,https://scryfall.com/card/fra/221/tetsuko-umezawa-fugitive,https://cards.scryfall.io/normal/front/3/9/3983d71e-3c23-4b36-b331-08e0707d8245.jpg?1789127702
"Tetsuko Umezawa, Fugitive",{1}{U},Uncommon,1.5,Mono Blue,U,,White/Blue/Red,WUR,3,Mono,,https://scryfall.com/card/fra/221/tetsuko-umezawa-fugitive,https://cards.scryfall.io/normal/front/3/9/3983d71e-3c23-4b36-b331-08e0707d8245.jpg?1789127702
"Tetsuko Umezawa, Fugitive",{1}{U},Uncommon,1.5,Mono Blue,U,,White/Blue/Green,WUG,3,Mono,,https://scryfall.com/card/fra/221/tetsuko-umezawa-fugitive,https://cards.scryfall.io/normal/front/3/9/3983d71e-3c23-4b36-b331-08e0707d8245.jpg?1789127702
"Tetsuko Umezawa, Fugitive",{1}{U},Uncommon,1.5,Mono Blue,U,,Blue/Black/Red,UBR,3,Mono,,https://scryfall.com/card/fra/221/tetsuko-umezawa-fugitive,https://cards.scryfall.io/normal/front/3/9/3983d71e-3c23-4b36-b331-08e0707d8245.jpg?1789127702
"Tetsuko Umezawa, Fugitive",{1}{U},Uncommon,1.5,Mono Blue,U,,Blue/Black/Green,UBG,3,Mono,,https://scryfall.com/card/fra/221/tetsuko-umezawa-fugitive,https://cards.scryfall.io/normal/front/3/9/3983d71e-3c23-4b36-b331-08e0707d8245.jpg?1789127702
"Tetsuko Umezawa, Fugitive",{1}{U},Uncommon,1.5,Mono Blue,U,,Blue/Red/Green,URG,3,Mono,,https://scryfall.com/card/fra/221/tetsuko-umezawa-fugitive,https://cards.scryfall.io/normal/front/3/9/3983d71e-3c23-4b36-b331-08e0707d8245.jpg?1789127702
"Tetsuko Umezawa, Fugitive",{1}{U},Uncommon,1.5,Mono Blue,U,,White/Blue/Black/Red,WUBR,4,Mono,,https://scryfall.com/card/fra/221/tetsuko-umezawa-fugitive,https://cards.scryfall.io/normal/front/3/9/3983d71e-3c23-4b36-b331-08e0707d8245.jpg?1789127702
"Tetsuko Umezawa, Fugitive",{1}{U},Uncommon,1.5,Mono Blue,U,,White/Blue/Black/Green,WUBG,4,Mono,,https://scryfall.com/card/fra/221/tetsuko-umezawa-fugitive,https://cards.scryfall.io/normal/front/3/9/3983d71e-3c23-4b36-b331-08e0707d8245.jpg?1789127702
"Tetsuko Umezawa, Fugitive",{1}{U},Uncommon,1.5,Mono Blue,U,,White/Blue/Red/Green,WURG,4,Mono,,https://scryfall.com/card/fra/221/tetsuko-umezawa-fugitive,https://cards.scryfall.io/normal/front/3/9/3983d71e-3c23-4b36-b331-08e0707d8245.jpg?1789127702
"Tetsuko Umezawa, Fugitive",{1}{U},Uncommon,1.5,Mono Blue,U,,Blue/Black/Red/Green,UBRG,4,Mono,,https://scryfall.com/card/fra/221/tetsuko-umezawa-fugitive,https://cards.scryfall.io/normal/front/3/9/3983d71e-3c23-4b36-b331-08e0707d8245.jpg?1789127702
"Tetsuko Umezawa, Fugitive",{1}{U},Uncommon,1.5,Mono Blue,U,,White/Blue/Black/Red/Green,WUBRG,5,Mono,,https://scryfall.com/card/fra/221/tetsuko-umezawa-fugitive,https://cards.scryfall.io/normal/front/3/9/3983d71e-3c23-4b36-b331-08e0707d8245.jpg?1789127702
"Traxos, Academy Guardian",{3}{U},Uncommon,2.5,Mono Blue,U,,Blue,U,1,Mono,,https://scryfall.com/card/fra/222/traxos-academy-guardian,https://cards.scryfall.io/normal/front/a/3/a349800f-b634-4e74-a9d9-185df37ad909.jpg?1789568451
"Traxos, Academy Guardian",{3}{U},Uncommon,2.5,Mono Blue,U,,White/Blue,WU,2,Mono,,https://scryfall.com/card/fra/222/traxos-academy-guardian,https://cards.scryfall.io/normal/front/a/3/a349800f-b634-4e74-a9d9-185df37ad909.jpg?1789568451
"Traxos, Academy Guardian",{3}{U},Uncommon,2.5,Mono Blue,U,,Blue/Black,UB,2,Mono,,https://scryfall.com/card/fra/222/traxos-academy-guardian,https://cards.scryfall.io/normal/front/a/3/a349800f-b634-4e74-a9d9-185df37ad909.jpg?1789568451
"Traxos, Academy Guardian",{3}{U},Uncommon,2.5,Mono Blue,U,,Blue/Red,UR,2,Mono,,https://scryfall.com/card/fra/222/traxos-academy-guardian,https://cards.scryfall.io/normal/front/a/3/a349800f-b634-4e74-a9d9-185df37ad909.jpg?1789568451
"Traxos, Academy Guardian",{3}{U},Uncommon,2.5,Mono Blue,U,,Blue/Green,UG,2,Mono,,https://scryfall.com/card/fra/222/traxos-academy-guardian,https://cards.scryfall.io/normal/front/a/3/a349800f-b634-4e74-a9d9-185df37ad909.jpg?1789568451
"Traxos, Academy Guardian",{3}{U},Uncommon,2.5,Mono Blue,U,,White/Blue/Black,WUB,3,Mono,,https://scryfall.com/card/fra/222/traxos-academy-guardian,https://cards.scryfall.io/normal/front/a/3/a349800f-b634-4e74-a9d9-185df37ad909.jpg?1789568451
"Traxos, Academy Guardian",{3}{U},Uncommon,2.5,Mono Blue,U,,White/Blue/Red,WUR,3,Mono,,https://scryfall.com/card/fra/222/traxos-academy-guardian,https://cards.scryfall.io/normal/front/a/3/a349800f-b634-4e74-a9d9-185df37ad909.jpg?1789568451
"Traxos, Academy Guardian",{3}{U},Uncommon,2.5,Mono Blue,U,,White/Blue/Green,WUG,3,Mono,,https://scryfall.com/card/fra/222/traxos-academy-guardian,https://cards.scryfall.io/normal/front/a/3/a349800f-b634-4e74-a9d9-185df37ad909.jpg?1789568451
"Traxos, Academy Guardian",{3}{U},Uncommon,2.5,Mono Blue,U,,Blue/Black/Red,UBR,3,Mono,,https://scryfall.com/card/fra/222/traxos-academy-guardian,https://cards.scryfall.io/normal/front/a/3/a349800f-b634-4e74-a9d9-185df37ad909.jpg?1789568451
"Traxos, Academy Guardian",{3}{U},Uncommon,2.5,Mono Blue,U,,Blue/Black/Green,UBG,3,Mono,,https://scryfall.com/card/fra/222/traxos-academy-guardian,https://cards.scryfall.io/normal/front/a/3/a349800f-b634-4e74-a9d9-185df37ad909.jpg?1789568451
"Traxos, Academy Guardian",{3}{U},Uncommon,2.5,Mono Blue,U,,Blue/Red/Green,URG,3,Mono,,https://scryfall.com/card/fra/222/traxos-academy-guardian,https://cards.scryfall.io/normal/front/a/3/a349800f-b634-4e74-a9d9-185df37ad909.jpg?1789568451
"Traxos, Academy Guardian",{3}{U},Uncommon,2.5,Mono Blue,U,,White/Blue/Black/Red,WUBR,4,Mono,,https://scryfall.com/card/fra/222/traxos-academy-guardian,https://cards.scryfall.io/normal/front/a/3/a349800f-b634-4e74-a9d9-185df37ad909.jpg?1789568451
"Traxos, Academy Guardian",{3}{U},Uncommon,2.5,Mono Blue,U,,White/Blue/Black/Green,WUBG,4,Mono,,https://scryfall.com/card/fra/222/traxos-academy-guardian,https://cards.scryfall.io/normal/front/a/3/a349800f-b634-4e74-a9d9-185df37ad909.jpg?1789568451
"Traxos, Academy Guardian",{3}{U},Uncommon,2.5,Mono Blue,U,,White/Blue/Red/Green,WURG,4,Mono,,https://scryfall.com/card/fra/222/traxos-academy-guardian,https://cards.scryfall.io/normal/front/a/3/a349800f-b634-4e74-a9d9-185df37ad909.jpg?1789568451
"Traxos, Academy Guardian",{3}{U},Uncommon,2.5,Mono Blue,U,,Blue/Black/Red/Green,UBRG,4,Mono,,https://scryfall.com/card/fra/222/traxos-academy-guardian,https://cards.scryfall.io/normal/front/a/3/a349800f-b634-4e74-a9d9-185df37ad909.jpg?1789568451
"Traxos, Academy Guardian",{3}{U},Uncommon,2.5,Mono Blue,U,,White/Blue/Black/Red/Green,WUBRG,5,Mono,,https://scryfall.com/card/fra/222/traxos-academy-guardian,https://cards.scryfall.io/normal/front/a/3/a349800f-b634-4e74-a9d9-185df37ad909.jpg?1789568451
Way of the Cryomancer,{2}{U},Uncommon,2.5,Mono Blue,U,,Blue,U,1,Mono,,https://scryfall.com/card/fra/223/way-of-the-cryomancer,https://cards.scryfall.io/normal/front/8/3/838b0efb-7398-4df9-8fdf-b8af43b47938.jpg?1789014637
Way of the Cryomancer,{2}{U},Uncommon,2.5,Mono Blue,U,,White/Blue,WU,2,Mono,,https://scryfall.com/card/fra/223/way-of-the-cryomancer,https://cards.scryfall.io/normal/front/8/3/838b0efb-7398-4df9-8fdf-b8af43b47938.jpg?1789014637
Way of the Cryomancer,{2}{U},Uncommon,2.5,Mono Blue,U,,Blue/Black,UB,2,Mono,,https://scryfall.com/card/fra/223/way-of-the-cryomancer,https://cards.scryfall.io/normal/front/8/3/838b0efb-7398-4df9-8fdf-b8af43b47938.jpg?1789014637
Way of the Cryomancer,{2}{U},Uncommon,2.5,Mono Blue,U,,Blue/Red,UR,2,Mono,,https://scryfall.com/card/fra/223/way-of-the-cryomancer,https://cards.scryfall.io/normal/front/8/3/838b0efb-7398-4df9-8fdf-b8af43b47938.jpg?1789014637
Way of the Cryomancer,{2}{U},Uncommon,2.5,Mono Blue,U,,Blue/Green,UG,2,Mono,,https://scryfall.com/card/fra/223/way-of-the-cryomancer,https://cards.scryfall.io/normal/front/8/3/838b0efb-7398-4df9-8fdf-b8af43b47938.jpg?1789014637
Way of the Cryomancer,{2}{U},Uncommon,2.5,Mono Blue,U,,White/Blue/Black,WUB,3,Mono,,https://scryfall.com/card/fra/223/way-of-the-cryomancer,https://cards.scryfall.io/normal/front/8/3/838b0efb-7398-4df9-8fdf-b8af43b47938.jpg?1789014637
Way of the Cryomancer,{2}{U},Uncommon,2.5,Mono Blue,U,,White/Blue/Red,WUR,3,Mono,,https://scryfall.com/card/fra/223/way-of-the-cryomancer,https://cards.scryfall.io/normal/front/8/3/838b0efb-7398-4df9-8fdf-b8af43b47938.jpg?1789014637
Way of the Cryomancer,{2}{U},Uncommon,2.5,Mono Blue,U,,White/Blue/Green,WUG,3,Mono,,https://scryfall.com/card/fra/223/way-of-the-cryomancer,https://cards.scryfall.io/normal/front/8/3/838b0efb-7398-4df9-8fdf-b8af43b47938.jpg?1789014637
Way of the Cryomancer,{2}{U},Uncommon,2.5,Mono Blue,U,,Blue/Black/Red,UBR,3,Mono,,https://scryfall.com/card/fra/223/way-of-the-cryomancer,https://cards.scryfall.io/normal/front/8/3/838b0efb-7398-4df9-8fdf-b8af43b47938.jpg?1789014637
Way of the Cryomancer,{2}{U},Uncommon,2.5,Mono Blue,U,,Blue/Black/Green,UBG,3,Mono,,https://scryfall.com/card/fra/223/way-of-the-cryomancer,https://cards.scryfall.io/normal/front/8/3/838b0efb-7398-4df9-8fdf-b8af43b47938.jpg?1789014637
Way of the Cryomancer,{2}{U},Uncommon,2.5,Mono Blue,U,,Blue/Red/Green,URG,3,Mono,,https://scryfall.com/card/fra/223/way-of-the-cryomancer,https://cards.scryfall.io/normal/front/8/3/838b0efb-7398-4df9-8fdf-b8af43b47938.jpg?1789014637
Way of the Cryomancer,{2}{U},Uncommon,2.5,Mono Blue,U,,White/Blue/Black/Red,WUBR,4,Mono,,https://scryfall.com/card/fra/223/way-of-the-cryomancer,https://cards.scryfall.io/normal/front/8/3/838b0efb-7398-4df9-8fdf-b8af43b47938.jpg?1789014637
Way of the Cryomancer,{2}{U},Uncommon,2.5,Mono Blue,U,,White/Blue/Black/Green,WUBG,4,Mono,,https://scryfall.com/card/fra/223/way-of-the-cryomancer,https://cards.scryfall.io/normal/front/8/3/838b0efb-7398-4df9-8fdf-b8af43b47938.jpg?1789014637
Way of the Cryomancer,{2}{U},Uncommon,2.5,Mono Blue,U,,White/Blue/Red/Green,WURG,4,Mono,,https://scryfall.com/card/fra/223/way-of-the-cryomancer,https://cards.scryfall.io/normal/front/8/3/838b0efb-7398-4df9-8fdf-b8af43b47938.jpg?1789014637
Way of the Cryomancer,{2}{U},Uncommon,2.5,Mono Blue,U,,Blue/Black/Red/Green,UBRG,4,Mono,,https://scryfall.com/card/fra/223/way-of-the-cryomancer,https://cards.scryfall.io/normal/front/8/3/838b0efb-7398-4df9-8fdf-b8af43b47938.jpg?1789014637
Way of the Cryomancer,{2}{U},Uncommon,2.5,Mono Blue,U,,White/Blue/Black/Red/Green,WUBRG,5,Mono,,https://scryfall.com/card/fra/223/way-of-the-cryomancer,https://cards.scryfall.io/normal/front/8/3/838b0efb-7398-4df9-8fdf-b8af43b47938.jpg?1789014637
Way of the Mind Sculptor,{4}{U},Uncommon,1.5,Mono Blue,U,,Blue,U,1,Mono,,https://scryfall.com/card/fra/224/way-of-the-mind-sculptor,https://cards.scryfall.io/normal/front/5/8/5838af68-66c3-4fe8-ab89-0a1721b0cfeb.jpg?1789729565
Way of the Mind Sculptor,{4}{U},Uncommon,1.5,Mono Blue,U,,White/Blue,WU,2,Mono,,https://scryfall.com/card/fra/224/way-of-the-mind-sculptor,https://cards.scryfall.io/normal/front/5/8/5838af68-66c3-4fe8-ab89-0a1721b0cfeb.jpg?1789729565
Way of the Mind Sculptor,{4}{U},Uncommon,1.5,Mono Blue,U,,Blue/Black,UB,2,Mono,,https://scryfall.com/card/fra/224/way-of-the-mind-sculptor,https://cards.scryfall.io/normal/front/5/8/5838af68-66c3-4fe8-ab89-0a1721b0cfeb.jpg?1789729565
Way of the Mind Sculptor,{4}{U},Uncommon,1.5,Mono Blue,U,,Blue/Red,UR,2,Mono,,https://scryfall.com/card/fra/224/way-of-the-mind-sculptor,https://cards.scryfall.io/normal/front/5/8/5838af68-66c3-4fe8-ab89-0a1721b0cfeb.jpg?1789729565
Way of the Mind Sculptor,{4}{U},Uncommon,1.5,Mono Blue,U,,Blue/Green,UG,2,Mono,,https://scryfall.com/card/fra/224/way-of-the-mind-sculptor,https://cards.scryfall.io/normal/front/5/8/5838af68-66c3-4fe8-ab89-0a1721b0cfeb.jpg?1789729565
Way of the Mind Sculptor,{4}{U},Uncommon,1.5,Mono Blue,U,,White/Blue/Black,WUB,3,Mono,,https://scryfall.com/card/fra/224/way-of-the-mind-sculptor,https://cards.scryfall.io/normal/front/5/8/5838af68-66c3-4fe8-ab89-0a1721b0cfeb.jpg?1789729565
Way of the Mind Sculptor,{4}{U},Uncommon,1.5,Mono Blue,U,,White/Blue/Red,WUR,3,Mono,,https://scryfall.com/card/fra/224/way-of-the-mind-sculptor,https://cards.scryfall.io/normal/front/5/8/5838af68-66c3-4fe8-ab89-0a1721b0cfeb.jpg?1789729565
Way of the Mind Sculptor,{4}{U},Uncommon,1.5,Mono Blue,U,,White/Blue/Green,WUG,3,Mono,,https://scryfall.com/card/fra/224/way-of-the-mind-sculptor,https://cards.scryfall.io/normal/front/5/8/5838af68-66c3-4fe8-ab89-0a1721b0cfeb.jpg?1789729565
Way of the Mind Sculptor,{4}{U},Uncommon,1.5,Mono Blue,U,,Blue/Black/Red,UBR,3,Mono,,https://scryfall.com/card/fra/224/way-of-the-mind-sculptor,https://cards.scryfall.io/normal/front/5/8/5838af68-66c3-4fe8-ab89-0a1721b0cfeb.jpg?1789729565
Way of the Mind Sculptor,{4}{U},Uncommon,1.5,Mono Blue,U,,Blue/Black/Green,UBG,3,Mono,,https://scryfall.com/card/fra/224/way-of-the-mind-sculptor,https://cards.scryfall.io/normal/front/5/8/5838af68-66c3-4fe8-ab89-0a1721b0cfeb.jpg?1789729565
Way of the Mind Sculptor,{4}{U},Uncommon,1.5,Mono Blue,U,,Blue/Red/Green,URG,3,Mono,,https://scryfall.com/card/fra/224/way-of-the-mind-sculptor,https://cards.scryfall.io/normal/front/5/8/5838af68-66c3-4fe8-ab89-0a1721b0cfeb.jpg?1789729565
Way of the Mind Sculptor,{4}{U},Uncommon,1.5,Mono Blue,U,,White/Blue/Black/Red,WUBR,4,Mono,,https://scryfall.com/card/fra/224/way-of-the-mind-sculptor,https://cards.scryfall.io/normal/front/5/8/5838af68-66c3-4fe8-ab89-0a1721b0cfeb.jpg?1789729565
Way of the Mind Sculptor,{4}{U},Uncommon,1.5,Mono Blue,U,,White/Blue/Black/Green,WUBG,4,Mono,,https://scryfall.com/card/fra/224/way-of-the-mind-sculptor,https://cards.scryfall.io/normal/front/5/8/5838af68-66c3-4fe8-ab89-0a1721b0cfeb.jpg?1789729565
Way of the Mind Sculptor,{4}{U},Uncommon,1.5,Mono Blue,U,,White/Blue/Red/Green,WURG,4,Mono,,https://scryfall.com/card/fra/224/way-of-the-mind-sculptor,https://cards.scryfall.io/normal/front/5/8/5838af68-66c3-4fe8-ab89-0a1721b0cfeb.jpg?1789729565
Way of the Mind Sculptor,{4}{U},Uncommon,1.5,Mono Blue,U,,Blue/Black/Red/Green,UBRG,4,Mono,,https://scryfall.com/card/fra/224/way-of-the-mind-sculptor,https://cards.scryfall.io/normal/front/5/8/5838af68-66c3-4fe8-ab89-0a1721b0cfeb.jpg?1789729565
Way of the Mind Sculptor,{4}{U},Uncommon,1.5,Mono Blue,U,,White/Blue/Black/Red/Green,WUBRG,5,Mono,,https://scryfall.com/card/fra/224/way-of-the-mind-sculptor,https://cards.scryfall.io/normal/front/5/8/5838af68-66c3-4fe8-ab89-0a1721b0cfeb.jpg?1789729565
"Yargle, Goliath of Otaria",{4}{U},Uncommon,1.5,Mono Blue,U,,Blue,U,1,Mono,,https://scryfall.com/card/fra/225/yargle-goliath-of-otaria,https://cards.scryfall.io/normal/front/f/4/f45ba926-6496-4bd4-96eb-663946d56bbf.jpg?1789128043
"Yargle, Goliath of Otaria",{4}{U},Uncommon,1.5,Mono Blue,U,,White/Blue,WU,2,Mono,,https://scryfall.com/card/fra/225/yargle-goliath-of-otaria,https://cards.scryfall.io/normal/front/f/4/f45ba926-6496-4bd4-96eb-663946d56bbf.jpg?1789128043
"Yargle, Goliath of Otaria",{4}{U},Uncommon,1.5,Mono Blue,U,,Blue/Black,UB,2,Mono,,https://scryfall.com/card/fra/225/yargle-goliath-of-otaria,https://cards.scryfall.io/normal/front/f/4/f45ba926-6496-4bd4-96eb-663946d56bbf.jpg?1789128043
"Yargle, Goliath of Otaria",{4}{U},Uncommon,1.5,Mono Blue,U,,Blue/Red,UR,2,Mono,,https://scryfall.com/card/fra/225/yargle-goliath-of-otaria,https://cards.scryfall.io/normal/front/f/4/f45ba926-6496-4bd4-96eb-663946d56bbf.jpg?1789128043
"Yargle, Goliath of Otaria",{4}{U},Uncommon,1.5,Mono Blue,U,,Blue/Green,UG,2,Mono,,https://scryfall.com/card/fra/225/yargle-goliath-of-otaria,https://cards.scryfall.io/normal/front/f/4/f45ba926-6496-4bd4-96eb-663946d56bbf.jpg?1789128043
"Yargle, Goliath of Otaria",{4}{U},Uncommon,1.5,Mono Blue,U,,White/Blue/Black,WUB,3,Mono,,https://scryfall.com/card/fra/225/yargle-goliath-of-otaria,https://cards.scryfall.io/normal/front/f/4/f45ba926-6496-4bd4-96eb-663946d56bbf.jpg?1789128043
"Yargle, Goliath of Otaria",{4}{U},Uncommon,1.5,Mono Blue,U,,White/Blue/Red,WUR,3,Mono,,https://scryfall.com/card/fra/225/yargle-goliath-of-otaria,https://cards.scryfall.io/normal/front/f/4/f45ba926-6496-4bd4-96eb-663946d56bbf.jpg?1789128043
"Yargle, Goliath of Otaria",{4}{U},Uncommon,1.5,Mono Blue,U,,White/Blue/Green,WUG,3,Mono,,https://scryfall.com/card/fra/225/yargle-goliath-of-otaria,https://cards.scryfall.io/normal/front/f/4/f45ba926-6496-4bd4-96eb-663946d56bbf.jpg?1789128043
"Yargle, Goliath of Otaria",{4}{U},Uncommon,1.5,Mono Blue,U,,Blue/Black/Red,UBR,3,Mono,,https://scryfall.com/card/fra/225/yargle-goliath-of-otaria,https://cards.scryfall.io/normal/front/f/4/f45ba926-6496-4bd4-96eb-663946d56bbf.jpg?1789128043
"Yargle, Goliath of Otaria",{4}{U},Uncommon,1.5,Mono Blue,U,,Blue/Black/Green,UBG,3,Mono,,https://scryfall.com/card/fra/225/yargle-goliath-of-otaria,https://cards.scryfall.io/normal/front/f/4/f45ba926-6496-4bd4-96eb-663946d56bbf.jpg?1789128043
"Yargle, Goliath of Otaria",{4}{U},Uncommon,1.5,Mono Blue,U,,Blue/Red/Green,URG,3,Mono,,https://scryfall.com/card/fra/225/yargle-goliath-of-otaria,https://cards.scryfall.io/normal/front/f/4/f45ba926-6496-4bd4-96eb-663946d56bbf.jpg?1789128043
"Yargle, Goliath of Otaria",{4}{U},Uncommon,1.5,Mono Blue,U,,White/Blue/Black/Red,WUBR,4,Mono,,https://scryfall.com/card/fra/225/yargle-goliath-of-otaria,https://cards.scryfall.io/normal/front/f/4/f45ba926-6496-4bd4-96eb-663946d56bbf.jpg?1789128043
"Yargle, Goliath of Otaria",{4}{U},Uncommon,1.5,Mono Blue,U,,White/Blue/Black/Green,WUBG,4,Mono,,https://scryfall.com/card/fra/225/yargle-goliath-of-otaria,https://cards.scryfall.io/normal/front/f/4/f45ba926-6496-4bd4-96eb-663946d56bbf.jpg?1789128043
"Yargle, Goliath of Otaria",{4}{U},Uncommon,1.5,Mono Blue,U,,White/Blue/Red/Green,WURG,4,Mono,,https://scryfall.com/card/fra/225/yargle-goliath-of-otaria,https://cards.scryfall.io/normal/front/f/4/f45ba926-6496-4bd4-96eb-663946d56bbf.jpg?1789128043
"Yargle, Goliath of Otaria",{4}{U},Uncommon,1.5,Mono Blue,U,,Blue/Black/Red/Green,UBRG,4,Mono,,https://scryfall.com/card/fra/225/yargle-goliath-of-otaria,https://cards.scryfall.io/normal/front/f/4/f45ba926-6496-4bd4-96eb-663946d56bbf.jpg?1789128043
"Yargle, Goliath of Otaria",{4}{U},Uncommon,1.5,Mono Blue,U,,White/Blue/Black/Red/Green,WUBRG,5,Mono,,https://scryfall.com/card/fra/225/yargle-goliath-of-otaria,https://cards.scryfall.io/normal/front/f/4/f45ba926-6496-4bd4-96eb-663946d56bbf.jpg?1789128043
"Yuriko, Hope from the Shadows",{U},Uncommon,2.0,Mono Blue,U,,Blue,U,1,Mono,,https://scryfall.com/card/fra/226/yuriko-hope-from-the-shadows,https://cards.scryfall.io/normal/front/4/5/45e81487-8b8c-480b-922a-eaa9edc7201d.jpg?1789127717
"Yuriko, Hope from the Shadows",{U},Uncommon,2.0,Mono Blue,U,,White/Blue,WU,2,Mono,,https://scryfall.com/card/fra/226/yuriko-hope-from-the-shadows,https://cards.scryfall.io/normal/front/4/5/45e81487-8b8c-480b-922a-eaa9edc7201d.jpg?1789127717
